feature_name,rank
FLJ20306,0.320165313940318
DGUOK,0.3200848864101569
FUZ,0.32005186819546716
TKTL1,0.31994810188976847
WBSCR22,0.31993003986113056
PROK2,0.31988537397586353
UBQLN2,0.3198395499919271
C5orf60,0.3198285203397559
RABEP2,0.31980561230586924
ITSN2,0.31968750643310084
TMA7,0.3193843068236177
F11,0.31923332479742217
ERCC1,0.319141873774286
NUMB,0.31908332541308376
DKK4,0.31881709151411386
SLC27A3,0.3187852284549119
CWC27,0.31862803836061576
SLC29A2,0.31845136537893876
SALL1,0.31839557616007025
JAK3,0.31826074126330417
ASB6,0.31823821404465547
RPL39,0.318168095970863
CXXC11,0.3180767421060242
SELK,0.31788894386303423
PSMD4,0.31786189806727827
GPI,0.3178112224754172
MARCH8,0.31720273241375774
YY1AP1,0.3165576397405813
ZFYVE27,0.3165575819739196
AAR2,0.31640507705742893
LRIG1,0.31630158084484233
PRKAG3,0.3161705794868715
Z97053.1,0.31598371583994284
CNOT6,0.31587339389270996
CCDC144NL,0.31584163780409924
RPL10,0.31577347789578986
GTDC2,0.3155293975598005
ZNF765,0.31538307633390256
CDC25A,0.3152884259138474
GAN,0.31524478110415266
B4GALT2,0.3151962368637085
IKZF2,0.31513127533624086
MSN,0.31502327431332056
ARFRP1,0.3149105240198235
C4orf48,0.3149081971465844
CSTA,0.3146243587261503
BOLL,0.3143839039730569
NCMAP,0.31437129304238304
INPP5K,0.3143614728209082
PTPN12,0.3142675128349247
ANKRD18B,0.31423293101036365
TCTEX1D2,0.31414752845016036
KDM1B,0.31387020631930723
OR2L5,0.3137653685847485
FPR3,0.31375288333494666
KCTD2,0.3137254251094637
HS1BP3,0.3136281355272159
ASS1,0.31358398023399103
PIH1D1,0.31354064944820753
SLAIN2,0.3134783545446413
SNX3,0.31326085197203296
ZP3,0.31309458082777547
PLAU,0.3125479166712065
PRDX5,0.3124810806541108
DRAP1,0.31240261114055423
AKR7A2,0.3122589415290774
MARK2,0.31204421557735046
DEAF1,0.3119235449746559
IQCJ,0.3117646532279754
RP1-187N21.4,0.31128843368923964
TCEAL1,0.3105402764687655
TAF6L,0.3105080669540755
SOX5,0.3103846440009818
ADCK3,0.3102269082857394
ARGFX,0.30980851325223646
OGG1,0.3095891506887941
RNF151,0.3095508251260544
PCDHGA3,0.3093993732839995
CENPO,0.3092895523719272
DGKZ,0.3092891898376705
SH2D1A,0.30912973429832685
ATP11C,0.3089436707826617
MINOS1,0.3089161587202373
RNPS1,0.30860570898286843
HSP90B1,0.30853916810123033
OSM,0.30852336901763844
PTH2,0.30843050650620696
RCBTB2,0.30820889439514576
PPM1D,0.30795011912195214
PDXDC1,0.3077292899167107
PLEKHB1,0.30770079995798966
SAMSN1,0.3073900020520196
DFFB,0.30731566368630214
JAG1,0.30721193795649177
FAM189A1,0.3070013030051072
C9orf62,0.3067607803351365
PDE4A,0.30647624497633164
C6orf163,0.30646930350760654
JUP,0.3059317730369807
OSGIN2,0.3058114283395903
VPS51,0.30546631007212444
RP11-650K20.3,0.3054496961538759
LRRC23,0.3053555889153848
ZNF616,0.30518032463663036
ITGAE,0.30505650448964144
RAB34,0.30504546608232397
MX2,0.3050298551336649
C11orf82,0.3047817209750545
ECI2,0.30477976001234475
ACOT12,0.30474468245795494
GFOD1,0.30452821539569636
OTP,0.30397625352718854
CRTAP,0.3038522971117799
ID4,0.30374128865576344
ECH1,0.30284657442869034
TRIM74,0.30279556261614254
SYMPK,0.3027877068727706
CD68,0.30275744751972755
HEY2,0.3027554671684199
RTEL1-TNFRSF6B,0.3026365525918749
MAD1L1,0.3025736021776076
BNIP2,0.30238628579388277
RGS18,0.30215656598337615
MRGPRF,0.3021487200866389
FKSG63,0.30199613721424007
SRSF7,0.30173015372670425
CXCL13,0.30170675341649345
FDX1,0.30170421759638594
RBPMS,0.3015169313025316
C8orf22,0.3013754759377805
GABARAP,0.30132293739233496
C9orf57,0.30102707486590735
GPANK1,0.30080155729847347
KCNK18,0.3006050374828782
CISD3,0.3004329461132796
TMEM186,0.30021959750315863
FAM171B,0.30013906851390704
NMNAT1,0.30010431464040466
ELP5,0.29999038094944536
ISM2,0.2997578119647744
UTS2R,0.299447508842561
CMTM8,0.2993177342655909
LAMTOR2,0.2991037729534848
FBXO32,0.29887173916290594
ZNF831,0.2988259601229609
PLAC9,0.2986807179892895
TMEM106A,0.2983463813431206
SLC35F3,0.2979251096137773
C18orf8,0.29777232221890304
BEAN1,0.29770421300888605
PSMB5,0.29754170608763947
TAPT1,0.2972258184150482
CGN,0.2970430256294383
UBE2F,0.296580001901553
ALLC,0.29631078831007074
ECSCR,0.2962494614839506
KLHL23,0.2961308400645402
SCN4A,0.2961241572582357
ABHD5,0.29606471764281717
TNFSF13,0.2960421412066403
MBLAC1,0.29585164702283273
WDTC1,0.295703944804755
MYADML2,0.2955222489639782
USHBP1,0.2954347867791653
TSPAN31,0.29511049305701537
ZNHIT1,0.2950824106256911
BLNK,0.295051053671725
WNT10A,0.29494929234921335
C9orf163,0.2945707836392478
MARC2,0.2944321069628061
C8orf47,0.2941510518953399
TMC6,0.2940570749846092
PFN1,0.293986545063283
ACOT8,0.2939591160198009
MTERF,0.2939471862426974
FLJ00418,0.29382066508009974
61E3.4,0.29379326283592067
FCHO1,0.2936807603577389
ECM1,0.2936752466761718
SLC25A43,0.2935482180430811
MAMLD1,0.29349556487722295
CTNNA2,0.2934151964663546
MICAL1,0.29301936993716465
ARHGEF28,0.2929063818089429
CWC22,0.29239523094755404
BLOC1S3,0.29214875099471077
DERL2,0.29212624325685044
BIK,0.29200762216835774
C19orf10,0.2915822358896665
FRRS1,0.29156166087016594
HSD3B1,0.29150851435228303
ZNRF2,0.2914668324420314
USP53,0.2914193303458554
SLC12A9,0.29129587730856227
TGM4,0.2911776810809293
SLC27A1,0.29110671187029064
TPRKB,0.29104087091639674
CYP1A1,0.2909461312320995
CDH6,0.2909384728811297
CTD-2574D22.6,0.2907267753048993
C19orf60,0.2903391120084506
RP11-795F19.5,0.2896936051565047
HARS,0.28955805392489303
POU1F1,0.2893192949910324
NR6A1,0.28905721668781253
FFAR3,0.2888259662438727
PRCC,0.28861997181728455
AP3B2,0.2883792689850841
NUMBL,0.2881177797003531
DMAP1,0.28763605067997894
CCM2,0.2875491883925367
HYAL3,0.2874996636379473
LSM2,0.2873266797206595
ADAMTSL3,0.28730689015246763
DGCR2,0.28706112062835665
TAS2R30,0.28698407912617546
SEC61B,0.28683366256305126
RP11-77K12.7,0.2866674540535927
SLC44A2,0.28657152181367335
NUTM2E,0.28615200478972724
TRMT2B,0.28609395298011925
FAM20C,0.2858640041713556
ARRDC3,0.28574801097200714
LMNA,0.28573327658874054
ATP2A1,0.2855892727557611
APPL2,0.2854511901480446
MAGED4B,0.2850873158292881
ZNF235,0.2850666442885518
COX14,0.28484699715942674
CSPG5,0.28445218104476155
ZNF202,0.28437036762152673
COX6A1,0.28394865806058117
PLD6,0.28361056659967504
KRTAP5-11,0.28351090127637923
PCDHB6,0.2834709236781354
PCNXL3,0.28347078636761547
CLECL1,0.2833873190241192
NEK9,0.28338528574636285
ISG20L2,0.2833317321669681
TMEM41A,0.28301677251325336
RP11-467N20.5,0.28300648938469997
MOK,0.28253752006358995
LAX1,0.2824515641577208
HIST1H2BH,0.2823628376797315
ZNF835,0.2821798590911602
RP5-1165K10.1,0.28210591316543027
PDE2A,0.28207324826630015
F8A1,0.2820187959413627
RAB26,0.282018324792942
FOXP1,0.2818914120117104
GUK1,0.2814305887602979
QPCT,0.28142479167771606
GBP2,0.2813058008513393
STX16,0.28123585140974816
PNKP,0.2812112080115441
NLRP2,0.28112818020051694
CPA2,0.28106085220258625
NSMF,0.2810386010389697
HMGA2,0.2807534945990701
LGALS9B,0.2801453648659584
IL6ST,0.2798458478949751
BRK1,0.2798147830976948
SULT2B1,0.27973044599079366
PNISR,0.2794716252117044
PANX2,0.27945826803125784
GSX2,0.27939846034150273
STX8,0.2790572254435511
RPS27,0.2788691796782256
MRC2,0.2788394822649947
RP13-996F3.5,0.2784841692274152
LAMTOR1,0.27835102347238083
HS3ST4,0.27834175581469833
RPL22,0.27803688990108033
MAFK,0.27802014887849735
RP11-247C2.2,0.27783367047347185
OTUD4,0.27776167549539804
AL121761.2,0.27771702329115416
POFUT2,0.277660027266223
FKBP1B,0.2775712143855547
FAM180A,0.27754279829988204
ARHGEF38,0.2769609990904776
INTS9,0.2768767787600351
CNOT6L,0.2767736736253136
EXD1,0.2767436298798635
TMSB15A,0.2766896921949761
HDAC6,0.2766303826118052
MLN,0.27620518193413185
ARFIP2,0.2761252217746924
ATP6V1F,0.2760455381694779
SDK1,0.27594742985667176
ELOVL7,0.27545897690094723
BAI1,0.27536065380702307
GTSE1,0.2749976120977119
CLPSL2,0.27483353982096526
HLA-C,0.27467016795035903
ZNF468,0.2743867239916627
C7orf55,0.27427586552529426
CCDC85C,0.27406709644879473
CPXM1,0.2739318823143449
TUBD1,0.2739254413460909
C9orf40,0.2738195215043678
ITK,0.2736858383513636
KCNT1,0.27365917191307854
SLC4A3,0.273407771121202
SLC51B,0.2733029056113636
PHKG1,0.27320599870138074
CCP110,0.2731954334732556
SCNM1,0.27318042226698325
ADAM28,0.2731492399141299
DIO1,0.27310230824877907
NFRKB,0.2729240326493376
C5orf28,0.27289190092527255
ATP5J2-PTCD1,0.2728725559594468
TAF6,0.2724996235359953
MRPS7,0.2720722709195644
MYPOP,0.27188734373564366
SNF8,0.27181894591361966
SLC30A10,0.27170942152368704
FUT3,0.27164093583783594
MAGOH,0.27147376845240384
ZFAND6,0.2713621828060684
SKIV2L,0.27121515387839423
KIF1A,0.2706401170768416
SIRPG,0.2705823547785333
DTNA,0.27041782007502985
ARPC4,0.2703007142592934
LONP1,0.26998396128895313
TMEM175,0.26957609091626983
C14orf119,0.26943995209637467
KISS1R,0.2693703401423673
C14orf2,0.2691542665357516
ZCCHC24,0.26914431478097967
APLNR,0.2691237242745708
COMMD6,0.2688783905197802
OTUD7A,0.26816484128720913
CALY,0.26772860199865584
PRDX6,0.26747554820230696
PLXNA1,0.26729099680148527
TAF7,0.2671839977939351
ARHGEF35,0.26705925564544986
PGAP3,0.2670184317520821
SPIRE2,0.26683001088925656
RHOT1,0.26651400642493317
SH3BP1,0.26648272930025896
SNUPN,0.2664643509457276
MRPL49,0.2664118921187761
RPL17,0.26627244775990216
MSL2,0.266175517078713
DGKA,0.26582755171122213
ATG4A,0.2657377206168683
AC068533.7,0.2657316232953615
TNRC18,0.26552189557565337
TICRR,0.26547260288144064
RNF167,0.2654359830470342
AC004824.2,0.26524485155341865
MLYCD,0.2650465220739904
TBC1D4,0.2649120442215028
SCGB1A1,0.2647109570991845
DAAM1,0.2646079324296991
CCL25,0.26456786039538505
NT5C3B,0.2636984327144936
FABP7,0.26358476959965177
SPATS2,0.2635552952459699
RSRC2,0.26350104587242923
ISG15,0.26340761493099196
ARHGAP25,0.2633257980613317
CRAMP1L,0.26294326570170756
TEKT4,0.2627485528089512
MUC12,0.2626138367307331
ZNF628,0.2623656049587089
DGKQ,0.2621794343783005
PKIG,0.2621000571129843
NAA11,0.26203714932161404
PLXNA2,0.2620149787706953
DNAAF3,0.26195259886395894
CAPN14,0.26154157977570347
SMS,0.2614615886134644
ZSCAN18,0.26145511849323555
EDN1,0.26139743134702004
STK24,0.2613363780190546
FZD5,0.2612457633400482
SLBP,0.26084284968148885
USMG5,0.2608057548963708
MOGS,0.2605884571020257
MAGEE2,0.2605819870735096
TH,0.2599589037582254
MGEA5,0.2599367945499679
MYH4,0.25993205123744606
RPS17,0.2598587210435459
RIPPLY1,0.2597557178644055
CXCL2,0.2594691841542974
CNTROB,0.25943089872442743
EDNRB,0.25927982136450556
PDIA6,0.25922260767609234
ZSWIM4,0.25921611036246506
CAMLG,0.2591804764291999
GPX2,0.25914792323203867
ITPKA,0.2589516698282407
RPS15A,0.25877930563999113
DNAH10OS,0.2587708013303338
GPR89A,0.2585059922361608
BTF3,0.2583697145020379
TRAF1,0.2583221892328334
OR2A7,0.2581664326420281
TXN2,0.2580886417398111
DOCK7,0.2580811395885726
HTATIP2,0.2577964228391841
MCOLN3,0.25758465837916866
POLR1D,0.25722930156108204
NEO1,0.256964834710293
OCM,0.2567643191924784
C15orf60,0.2566880006127342
EPHB6,0.25662775274670235
RP11-503N18.3,0.2565501513551276
ACOT2,0.256436042462303
CCNO,0.25631497932206193
ATP8B2,0.2562589765766705
MMP11,0.2562563249163788
GPRIN1,0.25605272336926405
FAM133B,0.25556518353597496
UQCRC1,0.2555462473088608
ERCC2,0.25548903921718996
GGH,0.2554874667936594
RTBDN,0.2552775327519445
C21orf88,0.25514824243553924
IFNGR1,0.25497162036484744
RGR,0.2549674273460336
GNA14,0.2548421582954958
RAP1A,0.25455178972442116
PINLYP,0.25445545787086515
PITPNC1,0.2544249578044979
OCEL1,0.2543456073063396
RBM7,0.25407894201537445
RAB11FIP5,0.25399946007264035
ACACB,0.2539695205830387
TNFRSF17,0.2537777609306752
TGFBR1,0.2537281384253572
NEDD9,0.2536465749101386
ST7-OT4,0.2535025031577739
C7orf10,0.25312365169463713
TRAK1,0.2527488021392483
RND3,0.2526102467552751
NCAPD2,0.2525177220427423
RP11-831H9.16,0.25251122004045917
DOCK1,0.25216293275599017
BHLHA15,0.25216228590450845
ASNA1,0.2518477092417018
PPFIBP2,0.25179692976771023
TRAF4,0.25166636739098375
MUS81,0.2514787883204663
TMEM229A,0.25146643764258086
PLEKHA2,0.2511597551465657
TMEM217,0.25112260035994605
PPIAL4B,0.2509789296910386
LEFTY1,0.25090038313889923
HTR1D,0.2507076423065147
PPP5C,0.2505950265894328
LEPR,0.25021415601113
TRIM41,0.24996923224322
RNF216,0.24980436227538586
CLK1,0.2496757020775994
SPSB4,0.24953050387193168
SERPINA10,0.24952501352091894
SGSM1,0.24938813305988897
SMIM12,0.24915962877427436
TNFSF8,0.24914407061187177
INTS8,0.24912024716247433
AC010536.1,0.2490641692831254
ANKLE2,0.24882270214743113
MT-ND4,0.24838947447916837
SOSTDC1,0.24816113512057342
PHF2,0.24805102059284242
CD101,0.24766695631113558
CYC1,0.24757931706621047
NPEPPS,0.24747497601943128
RPLP0,0.24717198270948706
FER,0.24714935263012697
OSR2,0.24699982355643732
C19orf77,0.24688788148590868
TAF5,0.24683939770882565
WNT7B,0.24680277859894614
NDUFS7,0.24679906059645168
WIPF2,0.24679690129622803
TNNT2,0.24620250648570885
PDSS2,0.24605011785540593
C17orf49,0.2459831589446841
FAM228A,0.2457095639188502
TBC1D8,0.2455488822353641
NSA2,0.24544001873542987
RILPL1,0.24515207757124835
NBPF14,0.24496743920396585
CIDEA,0.2449054356727357
WDR25,0.24467032548454162
EMC8,0.24465242318279787
KRT13,0.24449359025234774
BTBD8,0.24433270562352039
ATF3,0.24379539160515085
SLC7A3,0.24377204606111935
OAZ2,0.2431825527355759
ELFN2,0.24313962440451115
CYP27A1,0.24298321186909722
FGFBP2,0.24298156075091845
FAM83E,0.24256198594836298
DPH3,0.24254470727116717
AJAP1,0.24242177632831816
RPN2,0.24237223089671334
LRRC37A,0.24228090105636954
C9orf172,0.24215911461155917
ASNSD1,0.2421280694683616
NCLN,0.24186740885768554
FAM109B,0.241669658779013
RP11-124D2.6,0.24165410975930857
HAPLN3,0.2416370781970351
MAP2K1,0.24120049186839596
GPR19,0.241121888088017
TNNI1,0.2410942032926763
NUTMG,0.2405556927333196
TFDP1,0.24051623873912545
RBL1,0.2405150085527463
UPF2,0.24017570655711967
ZBTB47,0.2401691033358993
AL953889.1,0.2401331867816924
TATDN2,0.2398926485587737
C6orf136,0.23986915415860702
KRT3,0.23975743987761222
ARMS2,0.23967628164996058
DUSP12,0.23948873622429545
OVCH1,0.23935979532325172
RPL37,0.23934426034995654
CYTIP,0.23927051099082533
KCTD14,0.2390811681394467
HEATR2,0.23885246665596066
ZHX1,0.23878904351368524
MED22,0.23843959337313897
EMX1,0.23842699254618402
KIF21B,0.23830871494290334
CCNL2,0.2382848652202807
MRAP2,0.23817756874450355
TUBB,0.23816405066267315
FOLR1,0.23807321338590695
MCRS1,0.23792590470636535
FMNL1,0.23790310103518014
ISLR2,0.2377614797780556
CD44,0.2376428904700796
ATG9A,0.23738616662180106
BAMBI,0.23659487513895028
AGT,0.23638912393023173
DCTN3,0.2359702093587994
PRSS23,0.2358667795693641
GNA11,0.23555748880704377
SPG20,0.2354925224104353
AAED1,0.2353287436607348
ASPDH,0.23524422150170615
TTYH1,0.23510926222170173
ING2,0.2348794834501073
ARHGDIG,0.23469291032024908
TNFAIP8,0.23462295450157955
D2HGDH,0.23459296069784813
R3HDM4,0.23446870380868995
CLEC7A,0.23443758323578848
WNT9A,0.23367019568646907
UBL5,0.2336256030964651
KNDC1,0.2335182950265591
HABP2,0.2332656015586092
SEC11A,0.23311278751807538
RPL26L1,0.23309357640597528
UNC5A,0.23306367213375573
PYDC1,0.23225703095687364
RPL30,0.23208656538063516
BLCAP,0.23204422629282165
USP31,0.23176293133697748
AC011475.1,0.23171735043905775
C20orf196,0.2315216504721087
C10orf12,0.23147013414006717
C1orf122,0.23125195307027194
NMI,0.23122804219959375
OTOA,0.23106622336062027
PKN2,0.23089692063210085
FBXO31,0.23088440588067866
XYLT2,0.23074717909938108
RAPGEFL1,0.23040949657473964
CTTN,0.2299735370806383
NT5M,0.22979597726888243
HES4,0.22962807871358903
CCR9,0.2291730931808447
VTCN1,0.22880862827540707
NUDT14,0.22836478777935018
NMB,0.22832744415009726
TTC4,0.2283099218758949
AC005481.5,0.22785754102241307
EGLN3,0.2274692285748645
PDIA2,0.22706817334357388
GOLGA6L9,0.22706105967810333
CIB2,0.22698738729042373
AC027307.3,0.22638794778051458
LUC7L2,0.2262987435362671
DHX30,0.2260569021063662
ATP6V1E2,0.22589197918443382
CDR1,0.22576285390192607
RASSF6,0.22565611994650367
EXOC3L4,0.225470782816001
GBP5,0.2251481155460315
PSMG3,0.22513773258952266
ZBTB3,0.2248725855119291
MROH2A,0.22461291205246242
ARHGAP29,0.22452159515499448
DPYS,0.22444053667486102
PLXND1,0.22408272934082107
SPIN2A,0.2239385552950135
RAD23A,0.22371524634614942
CPNE6,0.22371108961485006
LMO4,0.22351219991359858
DNAJC1,0.2233182894359991
MRVI1,0.22325574661870257
MATN4,0.22296532268638053
ZNF230,0.22288814203969987
DHFR,0.22283668459387512
SHH,0.22283444852952974
SDCBP,0.22264667298667246
IFNA21,0.22230048036906006
B3GNT4,0.22219754251587495
APOL3,0.22218285428773496
HLA-DQB1,0.22195175228363961
SLC38A6,0.22191210919186619
SUSD3,0.22190163400067123
ENG,0.2217610337351149
AL355490.1,0.2216716799069916
SIMC1,0.2214002772602163
MAGED2,0.22117653080496777
HSD17B11,0.2210822908742554
EXOSC4,0.22101900873898234
HJURP,0.22084652831922738
TTC1,0.2208243039095541
PPP2R3C,0.22071956483984717
IFT122,0.22059143658327907
HNRNPH1,0.2205047621986607
WNT16,0.22048088662628873
NFIC,0.22035275493604434
SOS1,0.22005074669197994
FRMD3,0.21930640573671772
FDX1L,0.21918590152423453
C20orf111,0.2188573468943326
RAB17,0.21884230547677458
BICC1,0.21876771992969019
POLE,0.21859560273086134
SDR16C5,0.21842683983226066
FBXO5,0.21841946638435747
GPIHBP1,0.2184042656085246
TUBA3D,0.21787403903422636
STRC,0.2178165067547097
NCDN,0.21779040540577707
MAPKAPK3,0.2172125128313452
WFDC10B,0.21708885724531007
MARCH5,0.21708428795203985
BBS2,0.2167731261154812
C3orf33,0.2167539584224791
SMAD3,0.21654313221536814
CPM,0.21648141338112106
PCDHGA10,0.21644738028050386
CTGF,0.2162462412045343
EEF1A2,0.21618195565132595
FAM156A,0.2159173389856734
XPNPEP3,0.21571704577939319
PDZD7,0.21523396662916264
PHC2,0.21508996431905555
C11orf48,0.21502831826834146
PKD2L1,0.21496547016724346
UCHL1,0.21494222924984693
LFNG,0.21481030913055585
SYNE2,0.2146717229122661
MRC1,0.21454073009855207
CTDSP1,0.21446789369089728
PCDHGA2,0.21400783837192094
HIST2H2BE,0.21397869655510726
CDCP2,0.21385476227535719
EIF5B,0.2138006394644246
C2CD4C,0.21374133639880483
C22orf39,0.2129983815660819
TMEM14C,0.21273601623971053
ZNF750,0.21267403317414893
FAM227A,0.21261567658266944
C1orf53,0.21254406576170987
GPR64,0.21228271669789042
DAG1,0.21226363862212042
TK2,0.21206681279060247
ACHE,0.21190889883402997
MARK4,0.21185226450664002
ABCG8,0.21171838896238993
C5orf54,0.2117163864965256
SNED1,0.21118191122890914
TMEM59L,0.2107994800952506
CCDC24,0.21041062674517533
TMEM26,0.2100051294523557
SFMBT2,0.2099391896101038
FZR1,0.20992583060537756
KXD1,0.20937636876465454
HDDC2,0.209356422080363
IQCA1,0.209192816151952
BCS1L,0.2087686319150232
AP000769.1,0.20876309924967612
COQ3,0.20865105162707917
RNF24,0.20861387607577753
NONO,0.2085247657276742
MKI67,0.2080549424168261
LRTM1,0.20790126473226542
CCDC163P,0.20781829938808316
SLC15A5,0.2077054969969267
STK25,0.20748301443287812
FAM69B,0.20705859657635267
PLAT,0.20687887921584783
C19orf67,0.2067297228548682
C9orf43,0.20664842395442382
KPNA5,0.20648258616329893
ENOX1,0.20646287020979268
GBP4,0.20642601003838973
ENPP1,0.20586692215546923
TERF2,0.20585824137602637
PROX2,0.20549520849044434
TOPORS,0.20518422926363436
HORMAD2,0.20503087810653634
CABP1,0.20494034573375106
LCMT1,0.20493440871782057
REEP6,0.20491572618560966
SLC10A6,0.2048593007287015
SMPX,0.20475848348013453
PNLDC1,0.20456550767812506
MYO1G,0.20455572215451895
AP2M1,0.20410218783318723
AC131971.1,0.20401775006936795
ZNF777,0.20397801468742766
LPIN2,0.2039370821528353
DDX52,0.20379000156004276
ZFYVE1,0.2037105543733751
SLITRK4,0.20363768967560905
PRIMA1,0.20363062370775098
ITIH5,0.20360527342440873
ZNF106,0.20344198115693307
AL078585.1,0.20337245221930722
HNRNPM,0.2032385213235082
ACAP3,0.20313598106813618
ADD1,0.20286014711610095
KRTAP16-1,0.20271145295673632
TMEM180,0.20264946746272397
SMIM8,0.202537551667197
ADRA2A,0.20246051329987555
NSFL1C,0.20235770328853056
VPS16,0.20231182536666115
ILK,0.20219332982007707
AMFR,0.20172944470628623
C9,0.20143965321572016
VARS2,0.20142809739827208
SUCLG2,0.20141897284264676
ZNF607,0.20136205178097585
EFNA3,0.20127267010339966
FAM131C,0.2009915021510263
NXPH4,0.20091887842230663
UAP1,0.2008949873176176
IL20RA,0.200842573246496
RALY,0.20068697160576227
C19orf54,0.20052397099010735
SLFN12,0.20030722932992664
TMCO3,0.200167177283998
SURF6,0.19980029376103112
AKAP7,0.19965280779544303
KCTD4,0.19953256498426264
TIGD5,0.19930678137677915
STON1,0.19924281787759784
MYRIP,0.1990847316466251
PIP4K2B,0.1990815965250597
ALK,0.1990452712161138
KIAA1210,0.19892920421536314
LRRC16A,0.19889251870471358
SYN1,0.19887408428877748
RP11-166B2.1,0.1987764519593094
ANKRD54,0.19871238619491685
GPAM,0.1986498311270747
EPS8L3,0.198580518276959
AIM2,0.19835239516630385
ALDH7A1,0.19833778539577848
CTSW,0.19832621696513575
KCTD12,0.19823414938741937
NEK6,0.19809208332570086
MVB12A,0.19806404278801895
CCT6A,0.197970769751976
DKK3,0.19794696556419744
MEST,0.19789168237644847
GRIPAP1,0.19767542603757637
PPP2CB,0.19757030316909555
DENND1A,0.19717544762669087
SMAP1,0.19716252973165058
ACYP2,0.19705308531683105
ZNF76,0.19696025372804013
IFFO1,0.19681742559962553
ARHGEF1,0.19644773271636065
KANK1,0.1964199534306422
SNX27,0.19630027967842856
CKLF,0.19620522398245013
KDM4B,0.19611871931717606
TMEM50B,0.19586117934265995
ZDHHC19,0.1958178859074173
GIF,0.1954737610969061
CYB561A3,0.19542655639150847
CCDC130,0.19526947383768645
POU6F2,0.19518974709159462
SLC37A1,0.19517017221548472
AC133919.6,0.1951201096302555
NIPBL,0.19489048987078864
TMIE,0.19475012379837456
FAM151B,0.19467883382670664
SOHLH1,0.19438811274159662
NDE1,0.19430921015161087
MAN2B2,0.19404034586456612
PHACTR4,0.19392556649638448
PCDHB8,0.19391261041319083
PABPC1,0.19367801113356375
CDKN2D,0.1935940648701623
PAPD7,0.19335892063846924
TTBK1,0.19308226916689772
RAP2B,0.19307750037465016
GSN,0.1930385676545945
PHF12,0.1929748646976148
ACTL10,0.19262879217990903
C1orf229,0.19249820032669437
RP11-195F19.5,0.19236710403477905
NDUFS5,0.19210273736897887
POU2F2,0.19204974917711715
KRTAP5-4,0.19204608927455427
KRCC1,0.1919490329881138
MS4A15,0.19182285435244145
NXNL2,0.1917018465487531
EFCAB4B,0.19158227744318765
SFXN5,0.19157109587455928
P2RY2,0.19153924372524372
PHLDB2,0.191423953791925
NR1I2,0.1913257537346311
PHEX,0.19115289271024477
ITM2A,0.19092166670390226
YDJC,0.19071246712701065
HSD17B10,0.1906343298543165
FMN2,0.1904002343033827
PPIL4,0.19024945095656248
C9orf153,0.19014982609176515
PNMT,0.19013046624384003
KLHL2,0.19012573767272833
ANKRD9,0.19005186260985524
ITGA9,0.18997913803519498
CCDC86,0.18963182576758378
IL20RB,0.1891849302694098
ESM1,0.1890859822911985
SLC45A4,0.1890253848303891
MT-ATP6,0.18866671653935285
FERMT2,0.18824650021702938
SF3B5,0.1882032117454444
UNC13D,0.1880396652686664
ID1,0.18770428095998376
C12orf23,0.1875814504082275
LILRA3,0.18742946166102725
SLC2A8,0.18736989321882958
C19orf12,0.18713526301686512
UBE2O,0.18696163158891504
GNPTG,0.18693616030518379
TTC31,0.18690731457021934
FAM124B,0.18654985171587074
ALDH3A2,0.18641490752003517
CAMKMT,0.18603835258942975
GDAP1L1,0.1859699477512747
AIPL1,0.18594866662472453
AC004899.1,0.18590243601678583
RP3-369A17.5,0.18576271345346285
NDUFB9,0.1856032728002313
ARID1A,0.18559588504593819
PSD,0.18554802060170597
ENDOU,0.1855430707178833
ISCA2,0.18546235159470004
SLC22A6,0.1853524107420145
ZNF296,0.1853205432480539
TPRN,0.18527673566719874
PLSCR3,0.18512013578216988
NUSAP1,0.18464579031279338
CORO6,0.18443636361941992
ANKRD18A,0.18432245528732952
SAMD4B,0.18421380355559175
GIMAP7,0.18416079760674875
ACOT7,0.18414362981625224
LDHD,0.1837130517424238
PREB,0.18340880055990122
AP000275.65,0.1832686402971531
CBY1,0.1831010166706578
GCDH,0.1829640042476756
AC011294.3,0.18285579598670557
RP11-195B21.3,0.1827153835102933
HEATR5A,0.18250253835613967
NPHP1,0.18229454823749583
CASP2,0.18229145393421417
MED27,0.18216545112858978
OR52A5,0.1819965691024566
MYOF,0.1819732608021077
TBCK,0.18182190231698359
KATNA1,0.18176071337583885
TSC22D4,0.18168534351904833
BFSP2,0.18167612263227542
WNT9B,0.18162653286129332
VPRBP,0.1814497854815421
ARRDC5,0.18113602187855712
ZNF8,0.1810418966295421
TNS1,0.1809974894823963
IL18BP,0.18090467118377784
CCS,0.18081598641770724
ALKBH1,0.18066937568553795
CDIPT,0.18063648407043378
SLC35E2B,0.18062538137600828
CHST15,0.1805791249375729
CLCN1,0.18051036722196118
AC023590.1,0.18048267625454
ZNF276,0.18024370139002568
ATL3,0.18011837082719712
SHROOM1,0.17989054508216962
WNT11,0.17983208074458504
PAM16,0.17977819375950668
TEX29,0.1797118607234506
TJAP1,0.17967133532905427
MAST2,0.17941047219653988
GPS1,0.17908824017452035
SLC22A18,0.179023040796843
NMT2,0.17900139436355783
PITPNM1,0.17883937607142888
TMED3,0.1785629089053598
ALDH18A1,0.178315746546074
ADAL,0.1782929143939324
ERICH2,0.17811986795386953
AQPEP,0.17799360402699674
