TermCollection,Term,name,es,nes,pval,fdr,fwerp,leadhits_total,tag %,gene %,lead_genes,matched_genes,hits,TermCollection_Term
UK_Biobank_GWAS_v1,Alcohol usually taken with meals 1618,prerank,-0.6717187683208318,-2.048437972318547,0.0,0.016787317183970654,0.01,9_23,9/23,16.49%,HTR2C;DCC;BARHL2;ARPP21;TTLL11;CTTNBP2;LHFPL3;ZNF500;LONRF2,POU3F2;METTL21A;CELF4;FOXP1;BEND4;LIMK1;CDH11;MED10;PJA1;LGALS8;METTL15;YPEL4;RABGAP1L;DARS2;LONRF2;ZNF500;LHFPL3;CTTNBP2;TTLL11;ARPP21;BARHL2;DCC;HTR2C,"[4084, 4828, 5992, 6316, 6714, 7358, 7517, 7816, 8974, 9316, 9715, 11092, 11644, 12453, 14630, 14851, 15024, 16337, 16965, 17082, 17378, 17427, 17504]",UK_Biobank_GWAS_v1__Alcohol usually taken with meals 1618
UK_Biobank_GWAS_v1,Previous smoker 20116 1,prerank,-0.5877911646774936,-1.96410693452159,0.0,0.03292896832240398,0.045,18_32,18/32,28.37%,EBF2;FAM163A;CYP2A6;TMTC4;LSAMP;LRRIQ3;SLC4A10;SLC28A3;ZEB2;DPP4;CA10;PDCD6IP;CSMD1;PTPN11;HECTD4;NEGR1;CADM2;NTM,AS3MT;POLG;SDK1;SEC61B;TSHZ3;MSRA;RBM19;ATXN2;ARID5B;RUNX1T1;NCAM1;UBAP2L;TMEM182;FBXO11;NTM;CADM2;NEGR1;HECTD4;PTPN11;CSMD1;PDCD6IP;CA10;DPP4;ZEB2;SLC28A3;SLC4A10;LRRIQ3;LSAMP;TMTC4;CYP2A6;FAM163A;EBF2,"[3789, 4164, 5185, 6228, 6865, 7458, 7779, 8863, 9174, 9217, 9462, 9468, 10032, 10180, 12550, 12601, 13149, 13595, 13915, 14109, 14218, 14941, 15020, 15293, 15711, 15954, 16273, 16456, 16752, 16912, 16917, 17397]",UK_Biobank_GWAS_v1__Previous smoker 20116 1
UK_Biobank_GWAS_v1,Rarely/never worked with asbestos 22612 0,prerank,-0.43467014695861056,-1.9171789668247807,0.0,0.04175307094474753,0.089,57_146,57/146,20.26%,DAO;CDH15;WDR63;KCNE1;SEL1L2;CDH7;FSTL5;ALG10B;CAMK4;ANK3;CLVS2;PRKCQ;RFX8;MYOCD;GPLD1;PRMT6;FRK;ANK1;COL17A1;XKR4;ARHGAP20;DNM3;C1GALT1;KHDRBS2;TBC1D12;ALDH1B1;LRRTM3;GPR26;VRK1;NKAIN2;MDN1;MPDZ;EDIL3;EFCAB3;FRY;PSD3;YEATS4;DDX18;ZNF365;DICER1;SH3BP5;NLGN1;MURC;LHFPL3;TMEM114;DLG2;PIK3C3;TRAPPC11;LRRTM4;PROM1;MARCH1;SLITRK5;ZNF510;MPO;TMEM132B;DIEXF;MGAT5,DSP;MC4R;FMR1NB;FAM181B;KCNQ1;CEACAM19;SFRP2;LY86;SLC7A7;ZNF423;MRPL23;PRR15;OR5K2;TTC7A;FIGN;KCNC4;CBFA2T3;GPR125;EYS;WWOX;ZC3H3;GOLIM4;MPHOSPH6;SSR2;ITSN1;HS1BP3;AJAP1;FGF16;CELF4;SCNM1;FMN2;NRP1;CASP12;ZMIZ2;NTRK2;SLC17A5;SLCO2A1;MFAP3L;JRKL;UQCRFS1;TCF12;CUX1;SNAP47;ADAM12;ECT2L;ZNF845;NBAS;TSSC1;FKBP1C;VIT;MCPH1;FAM84A;EIF3H;DMD;EXOC2;C1RL;PTPRT;PPP1R9A;POLD3;MPRIP;ADAMTS12;MRPL39;BRE;DIAPH2;FBXO25;DYNC2H1;SHROOM3;GNG2;VSTM2A;SRR;IPO11;KPNA2;CSTF2T;AGGF1;CNTN5;FAM98A;ARSJ;COL22A1;ESRRG;KRAS;GUCY1A3;MAGI2;NOVA1;ERBB4;AMOTL1;ZNF595;ELOVL6;KLLN;TRIM37;MGAT5;DIEXF;TMEM132B;MPO;ZNF510;SLITRK5;MARCH1;PROM1;LRRTM4;TRAPPC11;PIK3C3;DLG2;TMEM114;LHFPL3;MURC;NLGN1;SH3BP5;DICER1;ZNF365;DDX18;YEATS4;PSD3;FRY;EFCAB3;EDIL3;MPDZ;MDN1;NKAIN2;VRK1;GPR26;LRRTM3;ALDH1B1;TBC1D12;KHDRBS2;C1GALT1;DNM3;ARHGAP20;XKR4;COL17A1;ANK1;FRK;PRMT6;GPLD1;MYOCD;RFX8;PRKCQ;CLVS2;ANK3;CAMK4;ALG10B;FSTL5;CDH7;SEL1L2;KCNE1;WDR63;CDH15;DAO,"[232, 685, 726, 911, 1019, 1252, 1343, 1509, 1607, 1805, 1988, 2565, 2755, 3200, 3251, 3304, 3576, 3835, 3839, 3868, 4022, 4324, 5321, 5540, 5568, 5583, 5629, 5693, 5992, 6072, 6204, 6343, 6850, 7021, 7118, 7161, 7389, 7939, 7941, 7970, 8123, 8181, 8366, 8718, 8847, 8880, 9112, 9333, 9349, 9424, 9431, 9508, 9511, 9797, 9930, 10028, 10234, 10344, 10460, 10568, 10620, 10709, 10751, 11352, 11415, 11776, 11793, 11817, 11912, 11968, 12131, 12142, 12181, 12376, 12407, 12422, 12437, 12632, 12962, 12990, 12995, 13164, 13173, 13244, 13265, 13278, 13603, 13709, 13827, 13970, 14006, 14059, 14227, 14332, 14375, 14401, 14441, 14597, 14631, 14671, 14846, 14923, 15024, 15040, 15097, 15111, 15122, 15131, 15143, 15204, 15296, 15346, 15470, 15498, 15732, 15736, 15740, 15836, 15887, 15911, 15921, 16025, 16172, 16196, 16248, 16275, 16316, 16351, 16513, 16541, 16618, 16768, 16784, 16799, 16876, 16977, 17029, 17180, 17209, 17217, 17221, 17299, 17326, 17341, 17473, 17512]",UK_Biobank_GWAS_v1__Rarely/never worked with asbestos 22612 0
UK_Biobank_GWAS_v1,Time spent doing light physical activity 104920,prerank,-0.37378876137091527,-1.8948712432101948,0.0,0.045196623187613305,0.124,209_506,209/506,26.02%,GABRA6;HTR2C;MMP3;C1QTNF7;ADAMTS5;ADCYAP1;NPR3;GALNT5;TTC6;GSDMC;MME;APOOL;LEKR1;DGKI;SYN3;FSTL5;ARPP21;NTF3;MEIS1;NYAP2;HTR2A;KCNH7;SCUBE1;SCG2;AGTPBP1;NSUN3;DOK6;KLHL33;DMRT2;NUF2;CA12;ANO3;TMEM212;AKAP6;RANBP17;EML1;SFRP1;PTPRD;ROBO2;LSAMP;GALNT12;PHACTR1;MAP2;KLHL28;MTPN;GLUD2;CBLN4;KRT7;SOX11;ZNF426;PLEKHH1;MAEL;CCDC150;FGF12;VGLL3;STXBP5L;HIVEP2;PLCB4;LRIG2;CDH8;CNTN6;SPOCK3;TRIM66;FRMPD4;ZNF236;EPHA5;FAR1;BOD1L1;GULP1;IL7;NID2;ZFP2;HFM1;PROX1;PCED1B;GALNTL6;SYT9;ZIC1;GRIK2;MPDZ;GALNT7;KDM4C;FASTKD2;UFL1;FGF13;TFAP2A;FFAR4;ADAM29;LRPPRC;RIF1;EDIL3;NRSN1;PCSK6;NBEAL1;HS3ST5;PTK2;CCNH;GTF2H5;KAZN;CTAGE5;STARD9;PDE3B;PDE3A;ULK4;CLDN11;ZEB2;SLIT2;SLCO4C1;GRIK1;PABPC5;TDP1;AGL;ASPA;SLC35B3;TTC34;SPATA9;NFE2L3;CDH9;TLL2;GABRG2;ULK2;ST6GAL2;ADCY1;TRHDE;PTPRN2;SPDL1;MYCN;CCBE1;KL;HMGB3;DYNC1I1;TRIM71;SPAG16;CTH;ALCAM;PAX2;PIK3C3;SEPT7;SPOCK1;ZNF608;CBLB;PKD2;ADAM17;MAP3K9;HGSNAT;ZNF583;MCTP1;UNC5D;RBFOX1;CACNA1D;NELL1;APBB2;CDH13;MEF2C;PDE4B;THAP6;ZFP37;CCDC102B;OSBPL3;EEA1;TANC1;PCDH15;NEMF;ADAM23;SYT1;RNF170;LRTM2;RGS7;ASCL4;RGS9;PGRMC1;SGPP2;FAM155A;SEMA3D;ENPP6;LRRC4C;BAI3;FAM174A;BCHE;STXBP6;NRXN1;ST7L;ATAD2B;MDM1;KLF9;UNC5C;OPCML;SLC4A7;CRHR1;SUPT16H;HTR1B;ARHGAP32;HTR1A;FCRLB;ERBB4;N6AMT1;MORC1;GFRA3;HCRTR2;NEGR1;TSN;SLITRK1;TENM3;FAM49A;DACH1;SBF2;KEL;HPSE2;LPHN3,MLPH;DDIT4L;SPTLC3;C2CD4B;SERPINA1;MYO1F;CYP4B1;SLC18A1;MARCH3;LY96;TSKU;PRDM16;TNFRSF10C;MYC;ZP1;SASH1;TBXAS1;PABPC4L;GYPC;SMIM21;IRF5;STEAP4;GLIS3;CES1;BMP6;LY86;FBXL7;MAF;GRAMD3;ARHGAP31;IGFBP5;GPC4;FADS3;PALLD;WWTR1;COL1A2;DBI;PMAIP1;RPP21;CR1;MFSD6L;CENPW;TRDN;CHST1;PSD2;MLLT3;SGCZ;TLR4;MKLN1;KLHL1;AOAH;SLC26A7;TNFSF13B;EN1;PROK2;SDR9C7;TNIP1;COL23A1;ARHGEF4;PRKD1;SMEK1;FCHSD2;MUC19;TOB1;SIRPG;HTR1E;EYS;TMPRSS5;FOXG1;WWOX;BTN3A3;GPR75-ASB3;KHDRBS3;CDH2;TMEM11;SMARCA1;ATF3;MAOA;PARD3B;FAM117A;ID2;GIF;SLC22A23;ADAM28;ARRDC3;ZC3H12C;POU3F3;CTNNBL1;IFT43;GALNT2;KLHL29;RRAGC;BAI1;MZT2A;CDC25A;CRYBA4;PDZRN4;ARHGEF28;TMEM229A;ANXA1;ABHD17C;NMNAT3;PPAPDC3;PKP3;RNF8;MAEA;NCAPD2;MAMLD1;COX4I1;SLC24A4;MYPOP;SKI;HS3ST3A1;CNOT6;FOXN3;DGUOK;VEGFC;DKK3;CLEC16A;PSMD4;ENOX1;VASH1;SFMBT2;UAP1;HID1;PHC2;BANK1;LHFP;MTA3;DNMT1;TSHZ3;SPOP;EPHB3;TMEM132E;RASL11B;NAMPTL;NTRK2;PTPN2;IPO8;ZFYVE28;ZDHHC3;ARX;TLE4;ADAMTS17;TXNRD1;RAB28;CAAP1;NTRK3;RBMS3;LAMTOR5;CACNA2D3;RORA;MFAP3L;JRKL;UQCRFS1;SUMF1;NPAS3;NR3C2;TMEM14A;PTER;SP4;TMEM87B;IMMP2L;CSNK1G1;NCAPD3;TENM4;PID1;HEY1;RNF144A;PSMD7;XPNPEP1;STT3A;EIF2S3;FLRT3;PJA1;KCNN2;ZNF385B;CRADD;HAT1;MYL12B;FAM63B;CUL3;NCS1;H6PD;DNAH14;LPAR1;SH3BGRL;BCL11A;SH3GL2;NDN;MCTP2;DDAH1;GNAQ;NCAM2;EXT2;TAOK3;RNF152;TCERG1L;TMEM66;HTR7;DMD;SNRPB2;AMPH;HIP1;ERICH1;EXOC2;PTCHD2;SH3PXD2A;ARHGAP23;ZPLD1;PRNP;CDC42EP3;NIN;TMEM170B;CRIM1;SNX12;VPS13A;PRODH2;TTYH2;CXCL14;PHF14;VIPR2;KCNMA1;NDUFS4;CHD1;AGPAT3;KCNE2;IQCB1;BCAS1;BASP1;GALNT6;BCOR;PCDH10;BUB1B;MRPL39;MTX2;KCNK2;TTYH3;MGMT;PCDH19;XPR1;CA5B;AKR1E2;RNF180;SS18;CAB39;ADPGK;KDR;CHN2;BCKDHB;GRM7;SPAG1;CASK;DIAPH2;PRRC1;CCNG2;FRG2C;VWC2L;CAPRIN1;KDM6A;RAPGEF2;PPARGC1A;PLK2;ZEB1;PAH;CCDC178;AFF2;PKIA;HNRNPR;CEP78;SMARCA2;NRG1;YPEL1;IPO11;TTLL7;EDEM1;ARAP2;LRP1B;THSD7B;SNX19;FAM98A;KIF6;PCDHB12;PLA2G6;ABCA13;PREX2;ABCA8;FAM20B;ITPR2;GDI2;WBSCR17;SORCS1;CADPS;HS3ST1;DACH2;CCSER1;MPEG1;LPHN3;HPSE2;KEL;SBF2;DACH1;FAM49A;TENM3;SLITRK1;TSN;NEGR1;HCRTR2;GFRA3;MORC1;N6AMT1;ERBB4;FCRLB;HTR1A;ARHGAP32;HTR1B;SUPT16H;CRHR1;SLC4A7;OPCML;UNC5C;KLF9;MDM1;ATAD2B;ST7L;NRXN1;STXBP6;BCHE;FAM174A;BAI3;LRRC4C;ENPP6;SEMA3D;FAM155A;SGPP2;PGRMC1;RGS9;ASCL4;RGS7;LRTM2;RNF170;SYT1;ADAM23;NEMF;PCDH15;TANC1;EEA1;OSBPL3;CCDC102B;ZFP37;THAP6;PDE4B;MEF2C;CDH13;APBB2;NELL1;CACNA1D;RBFOX1;UNC5D;MCTP1;ZNF583;HGSNAT;MAP3K9;ADAM17;PKD2;CBLB;ZNF608;SPOCK1;SEPT7;PIK3C3;PAX2;ALCAM;CTH;SPAG16;TRIM71;DYNC1I1;HMGB3;KL;CCBE1;MYCN;SPDL1;PTPRN2;TRHDE;ADCY1;ST6GAL2;ULK2;GABRG2;TLL2;CDH9;NFE2L3;SPATA9;TTC34;SLC35B3;ASPA;AGL;TDP1;PABPC5;GRIK1;SLCO4C1;SLIT2;ZEB2;CLDN11;ULK4;PDE3A;PDE3B;STARD9;CTAGE5;KAZN;GTF2H5;CCNH;PTK2;HS3ST5;NBEAL1;PCSK6;NRSN1;EDIL3;RIF1;LRPPRC;ADAM29;FFAR4;TFAP2A;FGF13;UFL1;FASTKD2;KDM4C;GALNT7;MPDZ;GRIK2;ZIC1;SYT9;GALNTL6;PCED1B;PROX1;HFM1;ZFP2;NID2;IL7;GULP1;BOD1L1;FAR1;EPHA5;ZNF236;FRMPD4;TRIM66;SPOCK3;CNTN6;CDH8;LRIG2;PLCB4;HIVEP2;STXBP5L;VGLL3;FGF12;CCDC150;MAEL;PLEKHH1;ZNF426;SOX11;KRT7;CBLN4;GLUD2;MTPN;KLHL28;MAP2;PHACTR1;GALNT12;LSAMP;ROBO2;PTPRD;SFRP1;EML1;RANBP17;AKAP6;TMEM212;ANO3;CA12;NUF2;DMRT2;KLHL33;DOK6;NSUN3;AGTPBP1;SCG2;SCUBE1;KCNH7;HTR2A;NYAP2;MEIS1;NTF3;ARPP21;FSTL5;SYN3;DGKI;LEKR1;APOOL;MME;GSDMC;TTC6;GALNT5;NPR3;ADCYAP1;ADAMTS5;C1QTNF7;MMP3;HTR2C;GABRA6,"[19, 170, 359, 408, 459, 480, 491, 591, 599, 686, 861, 906, 1007, 1027, 1075, 1079, 1085, 1159, 1209, 1269, 1337, 1358, 1452, 1470, 1492, 1509, 1674, 1694, 1731, 1783, 1810, 1903, 2014, 2056, 2096, 2167, 2198, 2205, 2409, 2413, 2430, 2472, 2490, 2528, 2601, 2833, 2877, 2939, 2995, 3000, 3002, 3043, 3052, 3142, 3224, 3316, 3521, 3591, 3697, 3703, 3711, 3760, 3766, 3777, 3810, 3833, 3839, 3845, 3867, 3868, 3924, 3979, 4054, 4129, 4146, 4231, 4249, 4253, 4344, 4379, 4384, 4387, 4419, 4449, 4477, 4483, 4503, 4512, 4569, 4629, 4692, 4694, 4748, 4843, 4877, 4940, 4947, 4963, 5035, 5053, 5257, 5353, 5366, 5377, 5458, 5473, 5489, 5565, 5598, 5613, 5677, 5856, 5915, 5920, 5960, 5995, 6029, 6064, 6085, 6131, 6146, 6210, 6270, 6299, 6331, 6483, 6502, 6581, 6639, 6683, 6865, 6867, 6906, 6937, 7000, 7004, 7118, 7146, 7191, 7225, 7262, 7339, 7360, 7387, 7394, 7473, 7540, 7569, 7679, 7731, 7780, 7937, 7939, 7941, 7970, 8044, 8243, 8254, 8305, 8333, 8354, 8424, 8440, 8580, 8607, 8653, 8655, 8717, 8720, 8738, 8742, 8815, 8887, 8889, 8974, 8981, 9001, 9024, 9028, 9029, 9097, 9107, 9152, 9166, 9250, 9309, 9454, 9457, 9467, 9473, 9481, 9489, 9500, 9595, 9607, 9645, 9707, 9724, 9737, 9772, 9797, 9799, 9827, 9888, 9928, 9930, 9937, 9945, 9953, 9975, 10039, 10042, 10127, 10163, 10169, 10211, 10221, 10228, 10262, 10280, 10392, 10393, 10409, 10476, 10489, 10522, 10543, 10550, 10556, 10595, 10596, 10610, 10668, 10680, 10709, 10741, 10815, 10825, 10857, 10888, 10907, 10947, 10969, 10971, 10993, 11027, 11068, 11145, 11184, 11227, 11234, 11281, 11332, 11352, 11373, 11389, 11404, 11406, 11425, 11442, 11499, 11703, 11728, 11741, 11821, 11922, 11931, 11975, 11992, 12057, 12089, 12108, 12124, 12131, 12150, 12185, 12273, 12307, 12327, 12389, 12422, 12470, 12491, 12503, 12506, 12563, 12610, 12645, 12687, 12693, 12772, 12783, 12804, 12827, 12861, 12862, 12924, 12961, 12973, 13006, 13023, 13046, 13066, 13106, 13110, 13117, 13149, 13167, 13204, 13216, 13227, 13244, 13262, 13346, 13355, 13362, 13381, 13393, 13502, 13510, 13528, 13542, 13546, 13604, 13623, 13653, 13657, 13742, 13757, 13784, 13834, 13836, 13854, 13885, 13920, 13933, 13939, 13975, 13988, 13990, 14018, 14019, 14023, 14050, 14099, 14100, 14101, 14124, 14139, 14149, 14180, 14187, 14202, 14209, 14210, 14277, 14303, 14321, 14335, 14372, 14404, 14421, 14477, 14545, 14603, 14616, 14619, 14628, 14643, 14671, 14699, 14739, 14765, 14808, 14906, 14913, 14919, 15006, 15021, 15023, 15043, 15064, 15093, 15107, 15126, 15132, 15134, 15147, 15159, 15172, 15205, 15214, 15217, 15225, 15242, 15248, 15253, 15259, 15281, 15284, 15293, 15303, 15310, 15337, 15352, 15374, 15393, 15394, 15408, 15411, 15420, 15442, 15458, 15480, 15484, 15498, 15506, 15522, 15532, 15537, 15615, 15618, 15619, 15633, 15658, 15668, 15732, 15737, 15760, 15762, 15770, 15799, 15805, 15857, 15907, 15922, 15968, 16064, 16068, 16087, 16099, 16106, 16137, 16148, 16171, 16183, 16210, 16237, 16253, 16268, 16282, 16317, 16328, 16334, 16350, 16364, 16383, 16392, 16393, 16397, 16405, 16409, 16411, 16417, 16421, 16436, 16456, 16461, 16498, 16533, 16547, 16558, 16560, 16562, 16571, 16620, 16632, 16703, 16769, 16788, 16815, 16821, 16902, 16905, 16909, 16984, 17041, 17058, 17073, 17082, 17217, 17229, 17266, 17282, 17283, 17362, 17372, 17374, 17400, 17408, 17419, 17472, 17479, 17502, 17504, 17516]",UK_Biobank_GWAS_v1__Time spent doing light physical activity 104920
UK_Biobank_GWAS_v1,Beer/cider intake 100710,prerank,-0.5046305523057286,-1.7959184197317268,0.004032258064516129,0.06241438440194219,0.315,28_42,28/42,35.20%,RSPH3;PCLO;FRK;ARMC2;CTTNBP2;TMEM244;LUZP2;DMXL2;CNTNAP2;NXPH1;ANKRD28;PSD3;FBXW8;DCHS2;MARCH1;CACNA1D;PDE4B;RAD17;FGF9;TM2D3;SOX4;PPP1R14C;ST3GAL5;FAT3;PCDH7;FNIP2;KDM6A;DIAPH2,ADCY9;CARD8;MEX3C;SMARCA1;MSTN;INTS12;LSP1;SPATS2;PKN2;NTRK2;HNMT;SUCLG1;ASIC2;KCNB2;DIAPH2;KDM6A;FNIP2;PCDH7;FAT3;ST3GAL5;PPP1R14C;SOX4;TM2D3;FGF9;RAD17;PDE4B;CACNA1D;MARCH1;DCHS2;FBXW8;PSD3;ANKRD28;NXPH1;CNTNAP2;DMXL2;LUZP2;TMEM244;CTTNBP2;ARMC2;FRK;PCLO;RSPH3,"[3108, 4071, 4224, 4231, 4498, 4524, 5942, 5958, 6035, 7118, 8041, 8165, 9046, 10307, 11352, 11442, 11522, 11812, 12169, 12309, 12415, 13059, 13124, 13601, 14061, 14187, 14303, 14401, 14595, 14887, 15296, 15358, 15412, 15696, 15728, 16035, 16212, 16337, 16451, 16541, 16886, 16953]",UK_Biobank_GWAS_v1__Beer/cider intake 100710
