feature_name,rank
MMEL1,0.547669775917145
FGR,0.547552670334636
LAMB2,0.547505987634333
UPK1B,0.5471739115289
C19orf59,0.54634524886942
ADAMTS9,0.546047053161283
EMP3,0.546017785185594
PDZK1IP1,0.545771010008463
TPD52L1,0.545592668378349
CLDN9,0.544998258173187
CTB-50L17.14,0.544963156582647
NCF4,0.544718025442114
SCIN,0.54376972728076
CASP4,0.542628524220729
RGL3,0.542182495162821
COX8C,0.541711228636586
DKKL1,0.541610059477078
RSPH6A,0.541217411115408
C1QB,0.541044975636294
ACSM1,0.540864877344111
RELA,0.540545035277427
LRRC32,0.540046538379444
PLIN5,0.539917890448378
LAMP3,0.539804764465298
MEGT1,0.539717221180975
CDA,0.539230964669413
DUSP9,0.53884521599305
C2CD4B,0.53880309650057
METRNL,0.538589701573392
RP11-433C9.2,0.537703763069974
SERTAD1,0.53714560745932
PDE6G,0.537108274718172
KIF14,0.536572386297099
PARD3,0.536426268539878
FOXD4,0.536405214329826
AC010877.1,0.536261919956168
KIF19,0.535925374344602
STIP1,0.535851679117524
CD300LB,0.53568377915569
CLDN15,0.535345684591684
SMOX,0.535305998282271
NLRP4,0.535147853882642
ITPKB,0.534486598896403
P4HA1,0.534091866169373
C1QL4,0.533881624091062
RAPSN,0.533091351490152
GPR182,0.532510658595273
SLC6A13,0.530449791600744
SLC43A3,0.530241851232614
FXYD3,0.529804207756106
SIRPB2,0.529742196414449
IZUMO2,0.52963831248797
SIGLEC10,0.529305098354563
MEX3A,0.529155350540543
MAGEC1,0.528961708028475
CD37,0.528788346653822
TCIRG1,0.528488840208259
NFKBIA,0.527430500648897
TRIM50,0.527181019415151
HBE1,0.527040718892894
SNX31,0.526907873313117
NAPSA,0.526712634266878
PTH1R,0.526448019685862
HMOX1,0.526100226314603
HSPA1L,0.524993010483517
A4GALT,0.524930726001564
OTOG,0.524693766497036
C17orf67,0.524485105922002
ARID5A,0.524246537211518
SCARA5,0.524170672267037
PLOD1,0.524074984065113
PTTG2,0.523679025781823
NHLH1,0.523577013191405
SLC9C1,0.523401844512787
SLC47A1,0.523280880175724
ADORA2A,0.522680724911785
APOA1,0.5223929641172
PPP1R3G,0.521704389580286
SERPINA1,0.521647293513309
C21orf62,0.521429347730634
TEAD4,0.521403827493662
HEYL,0.521167151208303
CD4,0.521137817432595
CEBPB,0.520680792694774
TNFRSF1A,0.520372677293449
YBX3,0.520257740475736
