TermCollection,Term,name,es,nes,pval,fdr,fwerp,leadhits_total,tag %,gene %,lead_genes,matched_genes,hits,TermCollection_Term
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,Rosiglitazone Tumor-HT-29 24hrs GSE77039 up,prerank,0.4152759247828543,2.0698311933374005,0.0,0.0,0.0,206_469,206/469,26.93%,HSPA1A;HSPA1B;IHH;EPHA2;RCC1;PLIN4;SLC52A3;GJB2;KLHDC7A;PLEKHG6;FKBP4;TOR4A;MYBL2;STIP1;HMOX1;CEBPB;TNFRSF1A;PLIN2;LYZ;ANGPTL4;DEDD2;TUBA1C;EZR;MUC3A;TM4SF1;TBX3;HSPH1;HK2;FAM129B;ELF4;MTSS1L;VASP;PDLIM1;ITGB4;SLC1A5;SCNN1A;HSPD1;HSP90AA1;MYC;ENGASE;AQP3;S100A11;IGFBP6;PNPLA2;PLEC;SAMD1;KRT19;PLK1;CLIC1;FOS;TINAGL1;CD151;PFKP;IMPA2;S100A6;IMPDH1;CAPN2;ACSL5;FGFRL1;FOSL2;TMEM184A;DHX34;RBM38;SLC25A1;KIF1C;ZNF787;ACADVL;SCRIB;EFNB1;TAGLN2;ANXA2;KRT8;EPHB4;B4GALT1;KIAA1522;AGPAT2;EMP1;TP53I13;SEMA4B;KAT2A;TLE1;ZBTB7B;SLC25A39;PYCR1;TCF3;UNC93B1;NR1H3;RARG;SLC19A1;NR2F6;ABHD15;SERINC2;NUDC;PAK4;SLC2A4RG;HSPA5;PDK4;FOXQ1;CRIP2;RDH10;VAT1;DVL1;PHLDA1;HDGF;SLC4A2;CSK;HELZ2;PIEZO1;RPUSD1;AKT1S1;CSPG4;STK11;HSP90AB1;ESRRA;LRFN4;RANGAP1;CDC42EP4;NBL1;PLXNB2;THAP4;EPPK1;CTSZ;PWWP2B;COTL1;CCT3;SUN2;GNG12;BOK;TRIM28;TCOF1;OAF;POR;COASY;ABCC3;SLC7A1;CCT5;CEBPA;PLCD3;IRAK1;ABTB2;MYO1C;SPINT2;PRSS3;RUVBL2;TNK2;DSC2;BCL9L;TCP1;MRPL4;FBL;BCAR1;ALDOA;NTSR1;OAS1;ARHGAP27;MYH9;PRKAR1B;SLC9A3R1;EFHD2;ITGA6;IFRD2;RABL6;LMNB2;TSC22D1;TEAD1;FBRSL1;KRT13;THRA;ZDHHC8;DHCR7;PPP6R1;ITPK1;MFSD12;SLC25A22;SQSTM1;IFFO2;ENO1;MAZ;IRS2;CLUH;CENPB;SCAF1;NPAS2;BCCIP;ADRM1;JAG1;PPM1G;EIF3B;HNRNPAB;SLC22A23;RALBP1;AGRN;CPT1A;TCF7;UBE2M;MSN;NCOR2;GALNT2;TUBB4B;TRIM25;CTSD;MGAT4B;PHLDA3;SPHK2;EPHB6;PGAM5,HSPA1A;HSPA1B;IHH;EPHA2;RCC1;PLIN4;SLC52A3;GJB2;KLHDC7A;PLEKHG6;FKBP4;TOR4A;MYBL2;STIP1;HMOX1;CEBPB;TNFRSF1A;PLIN2;LYZ;ANGPTL4;DEDD2;TUBA1C;EZR;MUC3A;TM4SF1;TBX3;HSPH1;HK2;FAM129B;ELF4;MTSS1L;VASP;PDLIM1;ITGB4;SLC1A5;SCNN1A;HSPD1;HSP90AA1;MYC;ENGASE;AQP3;S100A11;IGFBP6;PNPLA2;PLEC;SAMD1;KRT19;PLK1;CLIC1;FOS;TINAGL1;CD151;PFKP;IMPA2;S100A6;IMPDH1;CAPN2;ACSL5;FGFRL1;FOSL2;TMEM184A;DHX34;RBM38;SLC25A1;KIF1C;ZNF787;ACADVL;SCRIB;EFNB1;TAGLN2;ANXA2;KRT8;EPHB4;B4GALT1;KIAA1522;AGPAT2;EMP1;TP53I13;SEMA4B;KAT2A;TLE1;ZBTB7B;SLC25A39;PYCR1;TCF3;UNC93B1;NR1H3;RARG;SLC19A1;NR2F6;ABHD15;SERINC2;NUDC;PAK4;SLC2A4RG;HSPA5;PDK4;FOXQ1;CRIP2;RDH10;VAT1;DVL1;PHLDA1;HDGF;SLC4A2;CSK;HELZ2;PIEZO1;RPUSD1;AKT1S1;CSPG4;STK11;HSP90AB1;ESRRA;LRFN4;RANGAP1;CDC42EP4;NBL1;PLXNB2;THAP4;EPPK1;CTSZ;PWWP2B;COTL1;CCT3;SUN2;GNG12;BOK;TRIM28;TCOF1;OAF;POR;COASY;ABCC3;SLC7A1;CCT5;CEBPA;PLCD3;IRAK1;ABTB2;MYO1C;SPINT2;PRSS3;RUVBL2;TNK2;DSC2;BCL9L;TCP1;MRPL4;FBL;BCAR1;ALDOA;NTSR1;OAS1;ARHGAP27;MYH9;PRKAR1B;SLC9A3R1;EFHD2;ITGA6;IFRD2;RABL6;LMNB2;TSC22D1;TEAD1;FBRSL1;KRT13;THRA;ZDHHC8;DHCR7;PPP6R1;ITPK1;MFSD12;SLC25A22;SQSTM1;IFFO2;ENO1;MAZ;IRS2;CLUH;CENPB;SCAF1;NPAS2;BCCIP;ADRM1;JAG1;PPM1G;EIF3B;HNRNPAB;SLC22A23;RALBP1;AGRN;CPT1A;TCF7;UBE2M;MSN;NCOR2;GALNT2;TUBB4B;TRIM25;CTSD;MGAT4B;PHLDA3;SPHK2;EPHB6;PGAM5;BOP1;PPARD;METTL21A;LMNA;PCSK5;KLF16;SMPD4;UBL4A;VSIG10L;ACAA1;ANXA1;CCDC85C;WDR90;GPX4;SLC6A8;ARHGAP29;SLC52A2;PHB;TPRN;DSG2;ADAP1;SHH;ABHD17C;TTLL12;UNC13D;ADCK2;GSK3A;WNT11;HMGA1;PKP3;POLR2E;ANXA11;NACC1;ID1;SPIRE2;TMBIM1;RPS6KA4;SHROOM1;B4GALT2;NOC2L;GPI;SH3BP1;KIAA2013;KCTD12;DKC1;PITPNM1;ARHGDIA;TUFM;PRMT1;TJP2;AP3D1;DDX51;DGKQ;RNF126;ECH1;B4GALT5;LETM1;SMAD3;PFN1;SDCBP;KARS;PSMD3;CCT7;PDAP1;MT-ND1;LGALS4;CYC1;TRNP1;NCLN;FDFT1;FBXL19;INTS1;POLRMT;RRP12;ATAD3A;CCDC86;PYGB;VARS;CCT6A;FLNA;ST6GALNAC4;SLC16A5;EIF4A1;EIF5A;RAD21;AP2A1;VOPP1;RHOF;MAP3K11;PTDSS1;CFL1;TNFAIP2;TBRG4;MYH14;HSPBP1;NOC4L;TBC1D10B;ALDH3B1;SET;AP1B1;SRM;HSPA8;GPC1;EIF6;ACOT11;MYBBP1A;BHLHE41;ADAM15;CCNB1;UBE2S;ODC1;SLC38A4;PSMD2;SNTB1;ETFA;ERF;PPA1;PSMC4;GSPT1;RNF26;RHOB;ADCY3;KATNB1;RAD23B;HNRNPL;ITGA3;CNBP;SPRED1;PABPC4;DDX54;TPX2;TOMM40;CEP170B;LRRC59;AHCY;UPK3B;ATAD3B;ACTN4;LPCAT3;SERBP1;ARL6IP1;MARVELD1;PTRF;LDHA;GIPC1;RAC1;CDH1;ABHD2;EPB41L1;FASN;PARP4;HSPA9;TUBA1B;GDE1;EIF4G2;PTPRF;NOMO1;PA2G4;SBF1;FAM102A;OAS3;SLC27A4;TFRC;THBS1;KCNK5;CAB39;LIPE;TRAP1;NAA50;SLC25A10;CDHR5;IPO5;KRT80;VWA1;FPGS;PHLDA2;PGAM1;ROCK2;CHKA;MESDC1;LOXL4;POFUT1;ACTG1;RETSAT;ACOX1;CDK6;ATP5B;NCL;TNPO3;PTP4A2;UCP2;NOLC1;SIGMAR1;CDC42EP1;PSME3;SLC45A3;MYADM;SFN;EIF4H;CSE1L;PROM2;ARHGAP26;DPH2;STK10;ADAM19;TNFRSF21;CEACAM1;SPATA13;DDX21;ZNF488;NPM1;HSDL2;BZW1;SYPL1;HECTD1;PHLDB1;ATP2B1;MYRF;EIF3C;IPO4;ELOVL6;DCBLD2;GLB1L2;KITLG;TBL3;AATK;NRIP1;SRCIN1;SAPCD2;FAM160A2;TXNDC5;DTX4;NOL6;SLC38A9;TPPP3;RHOU;TPPP;NFE2L3;CD9;RNF128;FAM83H;MET;KLK6;PCSK6;GCLC;LRPPRC;FFAR4;PANK3;IMPAD1;IGSF9;ABCE1;ELOVL1;TGFA;COL17A1;HR;HPDL;SCD;SOWAHB;CA12;CDC20;REN;LIMA1;SGK2,"[2, 7, 51, 66, 99, 108, 213, 227, 272, 284, 331, 351, 358, 418, 444, 464, 465, 537, 574, 590, 630, 639, 669, 684, 694, 712, 718, 744, 754, 803, 835, 840, 843, 867, 916, 920, 987, 996, 1027, 1051, 1057, 1102, 1105, 1111, 1115, 1123, 1151, 1157, 1171, 1219, 1228, 1260, 1271, 1295, 1299, 1304, 1314, 1318, 1338, 1355, 1366, 1426, 1428, 1464, 1477, 1478, 1496, 1529, 1531, 1537, 1542, 1580, 1589, 1628, 1633, 1659, 1664, 1685, 1716, 1719, 1726, 1729, 1777, 1856, 1891, 1894, 1900, 1922, 1962, 1964, 1991, 2006, 2027, 2059, 2069, 2084, 2104, 2115, 2152, 2189, 2218, 2240, 2253, 2323, 2352, 2360, 2365, 2383, 2403, 2415, 2443, 2445, 2454, 2492, 2498, 2516, 2569, 2587, 2606, 2617, 2626, 2634, 2786, 2856, 2859, 2890, 2964, 2972, 2993, 3023, 3026, 3100, 3106, 3146, 3153, 3191, 3219, 3232, 3238, 3261, 3267, 3318, 3321, 3338, 3351, 3352, 3380, 3387, 3418, 3480, 3506, 3593, 3595, 3619, 3657, 3676, 3689, 3715, 3718, 3749, 3755, 3773, 3787, 3795, 3809, 3832, 3883, 3887, 3926, 3944, 3951, 3953, 4024, 4124, 4128, 4195, 4248, 4286, 4288, 4295, 4298, 4307, 4321, 4332, 4377, 4378, 4386, 4398, 4405, 4419, 4423, 4482, 4523, 4529, 4578, 4608, 4624, 4629, 4637, 4649, 4656, 4675, 4684, 4690, 4715, 4717, 4813, 4819, 4828, 4905, 4912, 4952, 4959, 4985, 5011, 5040, 5053, 5096, 5100, 5118, 5152, 5187, 5199, 5209, 5224, 5237, 5243, 5253, 5257, 5265, 5282, 5297, 5300, 5310, 5375, 5377, 5381, 5417, 5428, 5430, 5436, 5447, 5452, 5477, 5523, 5524, 5533, 5570, 5576, 5600, 5618, 5626, 5678, 5691, 5708, 5751, 5785, 5815, 5846, 5888, 5900, 5910, 5950, 5959, 5977, 5990, 6002, 6063, 6160, 6208, 6231, 6251, 6317, 6332, 6334, 6431, 6518, 6537, 6577, 6582, 6609, 6623, 6725, 6738, 6765, 6813, 6827, 6902, 6924, 6945, 7067, 7084, 7096, 7210, 7258, 7286, 7296, 7305, 7435, 7469, 7584, 7706, 7764, 7817, 7822, 7851, 7859, 7892, 7918, 7938, 7958, 8006, 8040, 8067, 8100, 8109, 8236, 8252, 8274, 8297, 8301, 8324, 8463, 8490, 8612, 8677, 8680, 8726, 8752, 8765, 8826, 8920, 8946, 9042, 9044, 9074, 9078, 9087, 9140, 9198, 9224, 9314, 9358, 9398, 9484, 9494, 9532, 9620, 9682, 9695, 9703, 9784, 9857, 9866, 9908, 9932, 9995, 10002, 10112, 10161, 10293, 10336, 10509, 10510, 10561, 10614, 10622, 10649, 10683, 10764, 10887, 11027, 11105, 11122, 11132, 11171, 11194, 11202, 11205, 11222, 11262, 11321, 11351, 11451, 11453, 11463, 11523, 11552, 11600, 11612, 11648, 11655, 11688, 11697, 11780, 11799, 11886, 11890, 11918, 11972, 12096, 12196, 12214, 12219, 12319, 12352, 12483, 12568, 12593, 12671, 12696, 12698, 12728, 12746, 12765, 12781, 12801, 12882, 13029, 13152, 13279, 13302, 13348, 13511, 13535, 13544, 13603, 13643, 13679, 13937, 13952, 13977, 14013, 14032, 14098, 14192, 14592, 14686, 14725, 14754, 14952, 15059, 15155, 15172, 15173, 15262, 15268, 15339, 15357, 15480, 15499, 15522, 15537, 15637, 15686, 15724, 15729, 16075, 16269, 16351, 16376, 16415, 16479, 16517, 16620, 17104, 17164, 17203, 17258]",RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO__Rosiglitazone Tumor-HT-29 24hrs GSE77039 up
RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO,PS2APP Neuron Transgenic 7 months GSE75431 up,prerank,-0.46725308158229806,-2.3034665460696004,0.0,0.0,0.0,183_383,183/383,28.01%,KCNH1;CAMK4;GPRIN3;FAM126B;NYAP2;SCLT1;VLDLR;HBS1L;SCAI;LANCL1;STRIP2;TMEM72;DOPEY1;WSB1;ACADSB;CCDC88A;AKAP6;RANBP17;EPHA6;SYT14;ATR;HACE1;DNAJC10;LTN1;DGKB;WDR31;RUFY2;STXBP5L;ARHGAP20;SLC30A9;CLASP2;VEZT;FAR1;LACTB2;SESTD1;ZKSCAN3;TIA1;AKAP11;STXBP5;SGIP1;DMXL1;SERINC5;SLC4A10;WDR17;MTCH2;BIRC6;DHX36;ADAMTS3;NBEA;OPA1;PPIP5K2;KIDINS220;ATP8A1;ERCC6L2;GRIK2;IL1RAPL1;MYEF2;ABCA5;NDST3;SENP7;RBM12;RCOR3;CLK4;DDX26B;NBEAL1;KLHL20;CEP170;RASAL2;CSNK1A1;TDRKH;PSME4;RAPGEF6;PAFAH1B1;LNPEP;TPPP;ST6GAL2;DLG1;NLGN1;UHRF1BP1L;MBLAC2;SNRPN;RASA1;RALGAPA1;KCNQ5;RAPGEF5;MYO5A;DLG2;ICA1L;RRM1;USP9X;PTPN4;KCNQ3;EVI5;ALCAM;EXOC1;PRKDC;FMN1;SNAP25;CPSF6;TXNDC16;UBE3A;ZDHHC21;NUP93;LRRTM4;ABI2;CLTC;FOCAD;CSMD3;PTBP2;UTP20;NDFIP2;SLITRK5;PHIP;SEC61A2;TPP2;AKT3;STYK1;GRIA2;MEF2C;G2E3;CCNT2;PREPL;PCMTD1;IL1RAP;CSRNP3;TRIM24;ADAM23;RNF32;RTN4;CAMK2D;PIGN;CLCN3;MAP3K12;ASCC3;LRRC4C;APP;UBR1;YME1L1;ELMOD1;EPM2AIP1;MAPK8;SORBS2;FRAS1;DOCK3;DCX;SACS;TTC21B;SQLE;CCNL1;FAM135A;WDR7;EXOC5;ARHGEF9;ZCCHC11;HN1L;GCC2;PIKFYVE;METAP1D;CALM1;ATRNL1;SMARCA5;SRSF6;FBXL5;PICALM;PCM1;BICD1;SLITRK1;TENM3;HMGCR;PIBF1;SLC4A4;AGFG1;CYB5R4;APPL1;MBNL2;GPHN;CADPS;SRSF2;ANKRD16;NRCAM;SMCHD1;GUCY1B3;SMARCAD1,SLC38A2;CHEK2;TULP1;CD34;MT-ND5;PIAS4;DTX3;PAPOLA;HEXDC;MKLN1;MAT2A;TRPS1;AHCYL2;NFIB;LSS;ZSWIM8;ARHGAP5;SNRNP70;CDH2;SMARCA1;LENG8;RAF1;OPHN1;KANSL1L;MT-ND4;FAM171B;WAC;CLK1;ARHGAP29;HSD3B2;ECHS1;DOCK7;MT-ATP6;UBE2D3;RPIA;CPNE6;LARS2;NFRKB;MT-ND2;SLC38A6;MT-ND4L;CCNL2;MT-ND1;FGD4;HNRNPH1;TRPM7;THY1;PHKA2;NOV;ETNK1;AHCTF1;LIFR;ROCK1;SCN3A;IVNS1ABP;CSMD2;SCMH1;CELSR2;TIAL1;SSBP2;DCLRE1C;PRRT2;SGK3;MT-CO1;COPA;SNTG1;ATP6V1H;CDH11;ANKRD10;MAGED1;CBX5;ZCCHC7;OCRL;PKD1;GFM2;PARP6;RPS6KB1;TMEM245;CUL4A;TMTC1;NR3C2;MFF;RFWD2;PTER;PRPF39;RANBP9;PNPLA8;DUSP11;USP11;ARGLU1;FAM208A;ZFR;OGT;SPOPL;XPNPEP1;TNPO1;UBR5;BRCA2;KCNN2;RNF19A;RB1CC1;TARDBP;FAM63B;DTNB;ATP11B;RASA2;PPP6R3;MAP4;ATP1A3;FLRT2;NCAM2;LPL;RBM39;EIF4A2;CREB1;PHTF1;PURB;INTS10;ALG6;DMD;AP3M1;DDX5;HDDC3;LAMP2;CELF2;EXOC2;BMPR2;RAB3GAP1;ATP6V0A1;MYO9A;PCSK2;PRNP;GRK4;CDH10;PCDH1;VPS13A;EIF4G2;B3GALT2;USP40;GABRB1;GABRB3;PTPRK;GLS;CPEB1;PCDH10;DIP2C;STRN3;KLHL7;CHUK;FAM135B;GPM6B;PLEKHA1;MATR3;ACAD9;RC3H2;DHTKD1;CSDE1;N4BP2L2;MYO1B;ACER3;NDRG3;CPEB4;ACAP2;DHX9;HOOK1;CNTN1;SHPRH;EFR3A;KDM6A;MAPK1;LCORL;GPM6A;CNKSR2;RBM26;IPO7;GUCY1A2;ATM;FBXL17;DYNC2H1;SCN1A;MAATS1;SF3B1;ASTN1;VPS35;ASAH1;OSGEPL1;ANKFY1;SNAPC3;PRKAA2;DZIP3;IPO11;TTLL7;RBM5;RNPC3;PSMC2;GRIA3;LRP1B;KIFAP3;APLP1;ESYT2;SMARCAD1;GUCY1B3;SMCHD1;NRCAM;ANKRD16;SRSF2;CADPS;GPHN;MBNL2;APPL1;CYB5R4;AGFG1;SLC4A4;PIBF1;HMGCR;TENM3;SLITRK1;BICD1;PCM1;PICALM;FBXL5;SRSF6;SMARCA5;ATRNL1;CALM1;METAP1D;PIKFYVE;GCC2;HN1L;ZCCHC11;ARHGEF9;EXOC5;WDR7;FAM135A;CCNL1;SQLE;TTC21B;SACS;DCX;DOCK3;FRAS1;SORBS2;MAPK8;EPM2AIP1;ELMOD1;YME1L1;UBR1;APP;LRRC4C;ASCC3;MAP3K12;CLCN3;PIGN;CAMK2D;RTN4;RNF32;ADAM23;TRIM24;CSRNP3;IL1RAP;PCMTD1;PREPL;CCNT2;G2E3;MEF2C;GRIA2;STYK1;AKT3;TPP2;SEC61A2;PHIP;SLITRK5;NDFIP2;UTP20;PTBP2;CSMD3;FOCAD;CLTC;ABI2;LRRTM4;NUP93;ZDHHC21;UBE3A;TXNDC16;CPSF6;SNAP25;FMN1;PRKDC;EXOC1;ALCAM;EVI5;KCNQ3;PTPN4;USP9X;RRM1;ICA1L;DLG2;MYO5A;RAPGEF5;KCNQ5;RALGAPA1;RASA1;SNRPN;MBLAC2;UHRF1BP1L;NLGN1;DLG1;ST6GAL2;TPPP;LNPEP;PAFAH1B1;RAPGEF6;PSME4;TDRKH;CSNK1A1;RASAL2;CEP170;KLHL20;NBEAL1;DDX26B;CLK4;RCOR3;RBM12;SENP7;NDST3;ABCA5;MYEF2;IL1RAPL1;GRIK2;ERCC6L2;ATP8A1;KIDINS220;PPIP5K2;OPA1;NBEA;ADAMTS3;DHX36;BIRC6;MTCH2;WDR17;SLC4A10;SERINC5;DMXL1;SGIP1;STXBP5;AKAP11;TIA1;ZKSCAN3;SESTD1;LACTB2;FAR1;VEZT;CLASP2;SLC30A9;ARHGAP20;STXBP5L;RUFY2;WDR31;DGKB;LTN1;DNAJC10;HACE1;ATR;SYT14;EPHA6;RANBP17;AKAP6;CCDC88A;ACADSB;WSB1;DOPEY1;TMEM72;STRIP2;LANCL1;SCAI;HBS1L;VLDLR;SCLT1;NYAP2;FAM126B;GPRIN3;CAMK4;KCNH1,"[573, 755, 878, 1566, 1765, 1960, 2022, 2239, 2806, 2995, 3135, 3167, 3439, 3509, 3829, 3862, 3943, 4122, 4129, 4231, 4428, 4575, 4648, 4687, 4939, 4992, 5043, 5156, 5187, 5303, 5529, 5614, 5624, 5637, 5640, 5703, 5874, 6059, 6079, 6080, 6147, 6183, 6231, 6295, 6340, 6438, 6446, 6465, 6563, 6588, 6622, 6638, 6690, 6705, 6723, 6878, 6938, 6993, 7024, 7059, 7117, 7137, 7200, 7328, 7356, 7368, 7462, 7517, 7543, 7631, 7643, 7725, 7750, 7752, 8090, 8092, 8108, 8150, 8203, 8245, 8254, 8299, 8316, 8333, 8474, 8479, 8480, 8483, 8524, 8574, 8577, 8649, 8676, 8698, 8742, 8810, 8879, 8964, 8981, 9023, 9043, 9089, 9097, 9185, 9203, 9210, 9286, 9346, 9477, 9561, 9595, 9605, 9610, 9614, 9625, 9735, 9755, 9773, 9783, 9797, 9815, 9867, 9875, 9877, 9927, 9930, 9942, 9960, 9981, 9987, 10027, 10039, 10057, 10064, 10092, 10221, 10293, 10368, 10515, 10530, 10581, 10583, 10601, 10635, 10668, 10685, 10689, 10735, 10904, 10932, 10948, 10960, 10979, 10994, 10995, 11021, 11091, 11107, 11111, 11120, 11129, 11136, 11146, 11224, 11279, 11329, 11333, 11410, 11442, 11454, 11506, 11507, 11521, 11585, 11608, 11663, 11714, 11721, 11776, 11879, 11895, 11897, 11913, 11933, 11946, 11947, 11998, 12036, 12047, 12110, 12131, 12150, 12160, 12186, 12195, 12220, 12307, 12427, 12435, 12521, 12613, 12620, 12637, 12639, 12689, 12742, 12804, 12813, 12884, 12885, 12922, 12951, 13005, 13060, 13105, 13106, 13110, 13140, 13141, 13168, 13171, 13187, 13211, 13243, 13283, 13284, 13299, 13338, 13352, 13364, 13406, 13454, 13521, 13559, 13575, 13634, 13639, 13640, 13641, 13642, 13707, 13710, 13764, 13781, 13783, 13792, 13796, 13823, 13834, 13846, 13851, 13865, 13906, 13921, 13972, 13987, 14023, 14043, 14046, 14062, 14068, 14070, 14091, 14166, 14202, 14254, 14260, 14271, 14287, 14323, 14365, 14375, 14398, 14445, 14453, 14498, 14537, 14540, 14542, 14597, 14611, 14614, 14621, 14627, 14654, 14657, 14667, 14728, 14729, 14739, 14745, 14758, 14770, 14784, 14793, 14843, 14846, 14948, 14966, 14983, 15001, 15014, 15060, 15069, 15082, 15097, 15116, 15126, 15155, 15162, 15277, 15280, 15302, 15320, 15372, 15409, 15424, 15448, 15458, 15466, 15539, 15580, 15582, 15623, 15638, 15705, 15717, 15726, 15737, 15750, 15757, 15766, 15773, 15789, 15790, 15795, 15797, 15804, 15815, 15895, 15954, 15971, 15980, 16003, 16009, 16037, 16053, 16054, 16078, 16082, 16087, 16160, 16165, 16206, 16275, 16282, 16322, 16344, 16357, 16404, 16422, 16453, 16480, 16493, 16528, 16558, 16560, 16614, 16668, 16707, 16839, 16853, 16869, 16883, 16927, 16942, 17001, 17021, 17041, 17075, 17148, 17180, 17396]",RNA-Seq_Disease_Gene_and_Drug_Signatures_from_GEO__PS2APP Neuron Transgenic 7 months GSE75431 up
